agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
272321564,70940.10,0.0022,474638654,474638654,1776002044258,True
272321565,70940.10,0.0049,474638655,474638656,1776002044471,True
272321566,70940.10,0.0023,474638657,474638657,1776002044825,True
272321567,70940.10,0.0023,474638658,474638658,1776002045849,True
272321568,70940.10,0.0018,474638659,474638659,1776002045964,True
272321569,70942.70,0.0030,474638660,474638660,1776002046238,False
272321570,70940.10,0.0022,474638661,474638661,1776002046337,True
272321571,70940.10,0.0016,474638662,474638662,1776002047516,True
272321572,70940.10,0.0016,474638663,474638663,1776002047668,True
272321573,70940.10,1.3291,474638664,474638664,1776002047943,True
272321574,70940.10,0.0033,474638665,474638666,1776002048124,True
272321575,70940.10,0.0017,474638667,474638667,1776002048458,True
272321576,70940.10,0.0020,474638668,474638668,1776002048894,True
272321577,70940.10,0.0016,474638669,474638669,1776002049258,True
272321578,70942.70,0.0016,474638670,474638670,1776002049351,False
272321579,70940.10,0.0040,474638671,474638672,1776002049920,True
272321580,70940.10,0.0015,474638673,474638673,1776002050226,True
272321581,70942.70,0.0030,474638674,474638674,1776002050484,False
272321582,70940.10,0.0016,474638675,474638675,1776002050527,True
272321583,70940.10,0.3372,474638676,474638676,1776002051235,True
272321584,70942.70,0.0704,474638677,474638677,1776002051908,False
272321585,70940.10,0.0041,474638678,474638679,1776002052068,True
272321586,70940.10,0.0020,474638680,474638680,1776002052647,True
272321587,70940.10,0.0018,474638681,474638681,1776002053234,True
272321588,70940.10,0.0019,474638682,474638682,1776002053458,True
272321589,70940.10,0.0035,474638683,474638684,1776002054095,True
272321590,70940.10,0.0016,474638685,474638685,1776002054666,True
272321591,70940.10,0.0036,474638686,474638687,1776002055457,True
272321592,70940.10,0.0912,474638688,474638688,1776002055915,True
272321593,70940.10,0.0019,474638689,474638689,1776002056970,True
272321594,70940.10,0.0032,474638690,474638691,1776002057126,True
272321595,70940.10,0.0024,474638692,474638692,1776002057426,True
272321596,70940.10,0.0030,474638693,474638693,1776002057762,True
272321597,70940.10,0.0022,474638694,474638694,1776002058411,True
272321598,70940.10,0.0022,474638695,474638695,1776002058720,True
272321599,70940.10,0.0019,474638696,474638696,1776002059011,True
272321600,70940.10,0.0017,474638697,474638697,1776002059411,True
272321601,70940.10,0.6875,474638698,474638698,1776002059754,True
272321602,70940.10,0.0022,474638699,474638699,1776002060116,True
272321603,70940.10,0.0021,474638700,474638700,1776002060226,True
272321604,70940.10,0.0021,474638701,474638701,1776002061110,True
272321605,70940.10,0.0039,474638702,474638703,1776002061229,True
272321606,70940.10,0.0020,474638704,474638704,1776002061645,True
272321607,70940.10,0.0023,474638705,474638705,1776002062844,True
272321608,70940.10,0.0020,474638706,474638706,1776002063132,True
272321609,70940.10,0.0035,474638707,474638708,1776002063791,True
272321610,70940.10,0.0018,474638709,474638709,1776002064253,True
272321611,70940.10,0.0033,474638710,474638711,1776002064731,True
272321612,70940.10,0.0017,474638712,474638712,1776002065145,True
272321613,70940.10,0.0017,474638713,474638713,1776002066130,True
272321614,70940.10,0.0024,474638714,474638714,1776002066286,True
272321615,70940.10,0.0022,474638715,474638715,1776002066661,True
272321616,70940.10,0.0017,474638716,474638716,1776002066843,True
272321617,70942.70,0.0016,474638717,474638717,1776002067239,False
272321618,70940.10,0.0041,474638718,474638719,1776002068297,True
272321619,70940.10,0.0038,474638720,474638721,1776002068405,True
272321620,70942.70,0.2000,474638722,474638725,1776002068564,False
272321621,70940.20,0.0352,474638726,474638726,1776002068644,True
272321622,70940.20,0.1230,474638727,474638728,1776002069582,True
272321623,70940.10,0.5807,474638729,474638729,1776002069582,True
272321624,70940.10,0.0036,474638730,474638731,1776002069896,True
272321625,70940.10,0.0034,474638732,474638733,1776002070522,True
272321626,70940.10,0.0016,474638734,474638734,1776002071108,True
272321627,70940.10,0.0019,474638735,474638735,1776002071545,True
272321628,70940.10,0.0024,474638736,474638736,1776002072049,True
272321629,70940.10,0.0021,474638737,474638737,1776002072569,True
272321630,70940.10,0.0018,474638738,474638738,1776002072741,True
272321631,70942.70,0.0016,474638739,474638739,1776002073115,False
272321632,70940.20,0.0016,474638740,474638740,1776002073193,True
272321633,70940.10,0.0025,474638741,474638742,1776002073193,True
272321634,70940.10,0.0021,474638743,474638743,1776002074368,True
272321635,70940.10,0.0018,474638744,474638744,1776002074606,True
272321636,70940.10,0.0060,474638745,474638745,1776002075136,True
272321637,70940.10,0.0100,474638746,474638746,1776002075516,True
272321638,70940.10,0.0016,474638747,474638747,1776002075633,True
272321639,70940.10,0.0018,474638748,474638748,1776002076179,True
272321640,70940.10,0.0017,474638749,474638749,1776002076463,True
272321641,70942.70,0.0060,474638750,474638750,1776002076770,False
272321642,70940.20,0.0015,474638751,474638751,1776002077284,True
272321643,70940.20,0.0015,474638752,474638752,1776002077644,True
272321644,70940.20,0.0019,474638753,474638753,1776002078265,True
272321645,70940.20,0.0011,474638754,474638754,1776002078532,True
272321646,70940.10,0.0010,474638755,474638755,1776002078532,True
272321647,70940.10,0.0037,474638756,474638757,1776002078837,True
272321648,70940.10,0.0022,474638758,474638758,1776002079402,True
272321649,70940.10,0.0107,474638759,474638760,1776002079755,True
272321650,70940.10,0.0023,474638761,474638761,1776002079985,True
272321651,70940.10,0.1020,474638762,474638763,1776002080216,True
272321652,70940.10,0.0018,474638764,474638764,1776002080853,True
272321653,70940.10,0.0020,474638765,474638765,1776002080975,True
272321654,70940.10,0.0024,474638766,474638766,1776002081545,True
272321655,70942.70,0.0699,474638767,474638767,1776002082024,False
272321656,70940.20,0.0030,474638768,474638768,1776002082182,True
272321657,70940.20,0.0036,474638769,474638770,1776002082572,True
272321658,70940.20,0.0020,474638771,474638771,1776002083036,True
272321659,70942.70,0.3109,474638772,474638774,1776002084199,False
272321660,70942.80,1.6921,474638775,474638775,1776002084240,False
272321661,70940.20,0.0020,474638776,474638776,1776002084390,True
272321662,70940.20,0.0018,474638777,474638777,1776002084500,True
272321663,70940.20,0.0292,474638778,474638778,1776002084632,True
272321664,70940.20,0.0022,474638779,474638779,1776002084798,True
272321665,70942.70,0.0030,474638780,474638780,1776002084855,False
272321666,70940.20,0.0023,474638781,474638781,1776002084904,True
272321667,70940.20,0.0024,474638782,474638782,1776002085799,True
272321668,70940.20,0.0015,474638783,474638783,1776002085935,True
272321669,70942.70,0.0383,474638784,474638785,1776002086652,False
272321670,70942.80,3.4805,474638786,474638787,1776002086652,False
272321671,70940.20,0.0019,474638788,474638788,1776002087142,True
272321672,70940.20,0.0046,474638789,474638790,1776002087265,True
272321673,70940.20,0.0020,474638791,474638791,1776002088179,True
272321674,70940.20,0.0028,474638792,474638792,1776002088376,True
272321675,70940.20,0.0022,474638793,474638793,1776002088503,True
272321676,70940.20,0.0024,474638794,474638794,1776002088919,True
272321677,70940.20,0.0032,474638795,474638796,1776002089200,True
272321678,70940.20,0.0015,474638797,474638797,1776002089537,True
272321679,70940.20,0.0019,474638798,474638798,1776002089701,True
272321680,70940.20,0.0037,474638799,474638800,1776002090022,True
272321681,70940.20,0.0019,474638801,474638801,1776002090655,True
272321682,70940.20,0.1078,474638802,474638803,1776002091965,True
272321683,70942.70,0.1359,474638804,474638804,1776002092072,False
272321684,70942.80,0.0052,474638805,474638805,1776002092072,False
272321685,70940.20,0.1431,474638806,474638808,1776002092633,True
272321686,70940.20,0.2289,474638809,474638809,1776002092749,True
272321687,70940.10,0.0018,474638810,474638810,1776002093263,True
272321688,70940.10,0.0036,474638811,474638812,1776002094400,True
272321689,70940.10,0.0015,474638813,474638813,1776002094504,True
272321690,70940.10,0.0016,474638815,474638815,1776002095271,True
272321691,70940.10,0.0036,474638816,474638817,1776002095692,True
272321692,70940.20,0.0030,474638819,474638819,1776002096725,False
272321693,70940.10,0.0049,474638820,474638821,1776002096865,True
272321694,70940.10,0.0020,474638822,474638822,1776002097232,True
272321695,70940.10,0.0034,474638823,474638824,1776002097509,True
272321696,70940.10,0.0022,474638825,474638825,1776002098247,True
272321697,70940.10,0.0039,474638826,474638827,1776002099185,True
272321698,70940.10,0.0045,474638828,474638829,1776002099621,True
272321699,70940.20,0.0030,474638830,474638830,1776002099932,False
272321700,70940.10,0.0016,474638831,474638831,1776002099999,True
272321701,70940.10,0.0020,474638832,474638832,1776002100267,True
272321702,70940.10,0.0016,474638833,474638833,1776002100975,True
272321703,70940.10,0.0015,474638834,474638834,1776002101244,True
272321704,70940.10,0.0017,474638835,474638835,1776002101583,True
272321705,70940.10,0.0019,474638836,474638836,1776002102109,True
272321706,70940.10,0.2120,474638837,474638837,1776002102573,True
272321707,70940.10,0.0019,474638838,474638838,1776002102899,True
272321708,70940.20,0.1028,474638839,474638840,1776002103118,False
272321709,70942.70,0.3718,474638841,474638842,1776002103118,False
272321710,70942.80,0.5254,474638843,474638843,1776002103118,False
272321711,70940.20,0.0046,474638844,474638845,1776002103316,True
272321712,70940.20,0.0017,474638846,474638846,1776002103475,True
272321713,70942.70,0.0063,474638847,474638847,1776002103499,False
272321714,70942.80,0.9937,474638848,474638848,1776002103499,False
272321715,70940.20,0.0039,474638849,474638850,1776002103715,True
272321716,70942.70,0.0039,474638851,474638851,1776002104112,False
272321717,70942.80,0.0210,474638852,474638852,1776002104112,False
272321718,70940.20,0.0054,474638853,474638855,1776002104806,True
272321719,70940.20,0.0021,474638856,474638856,1776002104994,True
272321720,70940.20,0.0021,474638857,474638857,1776002105246,True
272321721,70940.20,0.0016,474638858,474638858,1776002105665,True
272321722,70940.20,0.3340,474638859,474638861,1776002106113,True
272321723,70940.20,0.0016,474638862,474638862,1776002107079,True
272321724,70940.20,0.0021,474638863,474638863,1776002107267,True
272321725,70940.20,0.0022,474638864,474638864,1776002107951,True
272321726,70940.20,0.0022,474638865,474638865,1776002109089,True
272321727,70940.20,0.0022,474638866,474638866,1776002109282,True
272321728,70940.20,0.0161,474638867,474638867,1776002109908,True
272321729,70940.10,0.0320,474638868,474638868,1776002109908,True
272321730,70942.70,0.0020,474638869,474638869,1776002109927,False
272321731,70940.20,0.0020,474638870,474638870,1776002110066,True
272321732,70940.10,0.0025,474638871,474638872,1776002110066,True
272321733,70940.10,0.0022,474638873,474638873,1776002110284,True
272321734,70942.70,0.0030,474638874,474638874,1776002110487,False
272321735,70940.20,0.0024,474638875,474638875,1776002110657,True
272321736,70940.20,0.0006,474638876,474638876,1776002110986,True
272321737,70940.10,0.0009,474638877,474638877,1776002110986,True
272321738,70940.10,0.0018,474638878,474638878,1776002111741,True
272321739,70942.70,0.0032,474638879,474638879,1776002112229,False
272321740,70940.20,0.0021,474638880,474638880,1776002112563,True
272321741,70940.20,0.0011,474638881,474638881,1776002112683,True
272321742,70940.10,0.0004,474638882,474638882,1776002112683,True
272321743,70940.10,0.0030,474638883,474638883,1776002113146,True
272321744,70942.70,0.1411,474638884,474638884,1776002113474,False
272321745,70940.20,0.0023,474638885,474638885,1776002113721,True
272321746,70940.20,0.1387,474638886,474638886,1776002114071,True
272321747,70940.10,0.0048,474638887,474638888,1776002114071,True
272321748,70940.10,0.0020,474638889,474638889,1776002114547,True
272321749,70940.10,0.0021,474638890,474638890,1776002114791,True
272321750,70942.70,0.0020,474638891,474638891,1776002114918,False
272321751,70940.20,0.0020,474638892,474638892,1776002115453,True
272321752,70940.10,0.0015,474638893,474638893,1776002115666,True
272321753,70942.70,0.1411,474638894,474638894,1776002116386,False
272321754,70940.20,0.0037,474638895,474638896,1776002116616,True
272321755,70940.20,0.0609,474638897,474638898,1776002116964,True
272321756,70940.20,0.0765,474638899,474638899,1776002117199,True
272321757,70940.10,0.0687,474638900,474638902,1776002117199,True
272321758,70940.10,0.0024,474638903,474638903,1776002117531,True
272321759,70940.10,0.0035,474638904,474638904,1776002117730,True
272321760,70942.70,0.0018,474638905,474638905,1776002117923,False
272321761,70940.20,0.0018,474638906,474638906,1776002118965,True
272321762,70940.10,0.0001,474638907,474638907,1776002118965,True
272321763,70940.10,0.0039,474638908,474638909,1776002119296,True
272321764,70942.70,0.1411,474638910,474638910,1776002119397,False
272321765,70940.20,0.0019,474638911,474638911,1776002119510,True
272321766,70942.70,0.0020,474638912,474638912,1776002119951,False
272321767,70940.20,0.1411,474638913,474638914,1776002119984,True
272321768,70942.70,0.0030,474638915,474638915,1776002120234,False
272321769,70940.20,0.0030,474638916,474638917,1776002120268,True
272321770,70940.10,0.0002,474638918,474638918,1776002120328,True
272321771,70942.70,0.0035,474638919,474638919,1776002120888,False
272321772,70940.10,0.0060,474638920,474638920,1776002120889,True
272321773,70940.20,0.0023,474638921,474638921,1776002120985,True
272321774,70940.20,0.0012,474638922,474638922,1776002121735,True
272321775,70940.10,0.0003,474638923,474638923,1776002121735,True
